btle,date,press,fluo,depth,fluo_volt,temp,fuco,peri,hex,but,allo,tchlb,zea,dvchla,chla,tchla,phytinea,profile,ze,wdp,micro,nano,pico,amicro,anano,apico,microfluo,nanofluo,picofluo,optical_layer,ratio
3,2014-08-11,80.154,0.2129,80,1.2862,13.3259,0.0289,0,0.0934,0.0252,0,0.0119,0,0,0.1515,0.1515,0,43,49.72776232316207,0.183607,0.2455461937725686,0.9081244179143497,0.04472051719161034,0.05845172384654593,0.04247175700208946,0.045905547266836294,0.002174418643959642,0.005843300400206313,3.1101735208413026e-4,4.2174542466688845,1.4052805280528053
4,2014-08-11,69.874,0.2344,70,1.325,13.318,0.0806,0,0.1238,0.0523,0.0018,0.0206,0.0027,0,0.2939,0.2939,0,43,49.72776232316207,0.34466900000000006,0.36480217251914154,0.7222117451816088,0.053068306113981806,0.04986584001460145,0.04649440693556165,0.052738274046736706,0.005346383914237471,0.009868811310912657,8.225470029972705e-4,3.8152724658352737,0.7975501871384825
4,2014-08-11,69.874,0.2344,70,1.325,13.318,0.0459,0.0036,0.1279,0.0359,0,0.0207,0.0022,0,0.225,0.225,0,43,49.72776232316207,0.27238700000000005,0.27503515219155095,0.8434580211243562,0.06463230624075303,0.04986584001460145,0.04649440693556165,0.052738274046736706,0.003085843251954474,0.008823618105124359,7.669341627294249e-4,3.8152724658352737,1.0417777777777777
5,2014-08-11,60.339,0.3057,60,1.4333,13.3524,0.1478,0,0.2131,0.0882,0.0032,0.0422,0.0059,0,0.5547,0.5547,0,43,49.72776232316207,0.6125910000000001,0.3763816314637335,0.6972107001245529,0.06207567528742667,0.04254112345582717,0.05089805623495288,0.06058800548137728,0.008881688575850222,0.019684455528688683,0.0020862496393826433,3.4130906850016633,0.5511087074094105
5,2014-08-11,60.339,0.3057,60,1.4333,13.3524,0.1283,0.0048,0.184,0.0849,0.0019,0.0432,0.0073,0,0.4651,0.4651,0,43,49.72776232316207,0.5471929999999999,0.3738425016401892,0.6826805167463766,0.07461901011160597,0.04254112345582717,0.05089805623495288,0.06058800548137728,0.007396801575120941,0.016160881480449838,0.002102725003749838,3.4130906850016633,0.6572780047301656
6,2014-08-11,49.908,0.3491,50,1.488,13.4537,0.2362,0.0136,0.1959,0.082,0.0087,0.133,0.0348,0,0.8936,0.8936,0.0123,43,49.72776232316207,0.8701100000000002,0.4378572824125685,0.48408706945098884,0.16586178759007478,0.0362923232488214,0.05571879069426249,0.06960611575870387,0.014200070735757605,0.024102845915441255,0.01031660734160985,3.010908904168053,0.3906669650850493
6,2014-08-11,49.908,0.3491,50,1.488,13.4537,0.2172,0.014,0.1781,0.0748,0.0094,0.0883,0.032,0,0.7599,0.7599,0.0072,43,49.72776232316207,0.7818470000000001,0.44984760445458,0.4992626434583748,0.13972938439362176,0.0362923232488214,0.05571879069426249,0.06960611575870387,0.012406138550448555,0.021139134325491023,0.0073908023738256,3.010908904168053,0.4594025529674957
7,2014-08-11,40.085,0.7886,40,1.8302,13.5485,0.6096,0.0391,0.4052,0.1799,0.0274,0.1018,0.0395,0,1.8011,1.8327,0.0199,43,49.72776232316207,1.8856769999999998,0.5233918640360996,0.49153168861899477,0.06888083165886841,0.03096139969515838,0.060996113920339524,0.07996651007934695,0.029698802150985637,0.05494713697202478,0.010094804317236174,2.6087271233344422,0.4302941015987341
7,2014-08-11,40.085,0.7886,40,1.8302,13.5485,0.5588,0.0382,0.3987,0.1677,0.0242,0.0996,0.0411,0,1.7037,1.7345,0.015,43,49.72776232316207,1.771415,0.5119477931484152,0.5020003782287041,0.07383080757473544,0.03096139969515838,0.060996113920339524,0.07996651007934695,0.02749290081793991,0.05311051533235362,0.010240474155379544,2.6087271233344422,0.4546555203228596
8,2014-08-11,30.078,0.3036,30,1.4305,14.0103,0.052,0.0177,0.1278,0.0481,0.0062,0.037,0.0821,0,0.4313,0.4313,0,43,49.72776232316207,0.46886300000000003,0.2077451195765074,0.5797002535922007,0.31885860048670933,0.02641352730468927,0.06677327104599469,0.09186897824377854,0.0023666644627953616,0.016694968354979974,0.012634163125290967,2.2065453425008315,0.7039183862740551
8,2014-08-11,30.078,0.3036,30,1.4305,14.0103,0.0823,0.021,0.1516,0.0528,0.0082,0.0437,0.0873,0,0.5358,0.5358,0.0058,43,49.72776232316207,0.5726920000000001,0.25791874166218487,0.5624873404901761,0.2828326569953832,0.02641352730468927,0.06677327104599469,0.09186897824377854,0.0036501609280078203,0.020124176306590004,0.013921984596264043,2.2065453425008315,0.566629339305711
9,2014-08-11,20.185,0.2217,20,1.3025,15.1747,0.0119,0.0142,0.0705,0.0179,0.0027,0.0218,0.0551,0.0125,0.2333,0.2457,0,43,49.72776232316207,0.240049,0.13175643306158327,0.5735204062503905,0.40926227561872786,0.02253368489618592,0.07309760310312331,0.10554304739798369,7.294729672474655e-4,0.010300472998689449,0.010612959351117028,1.8043635616672211,0.9023199023199023
9,2014-08-11,20.185,0.2217,20,1.3025,15.1747,0.0163,0.0154,0.0739,0.0181,0.0032,0.0209,0.0536,0,0.2535,0.2535,0.0029,43,49.72776232316207,0.251543,0.15741245035640028,0.5780761142230155,0.3790882672147506,0.02253368489618592,0.07309760310312331,0.10554304739798369,8.99185427709645e-4,0.010711890514480486,0.010142568197007812,1.8043635616672211,0.8745562130177515
10,2014-08-11,10.426,0.1994,10,1.26,20.6146,0.0083,0.0076,0.0363,0.0092,0.0024,0.0134,0.0431,0.0145,0.1421,0.1565,0,43,49.72776232316207,0.15582700000000002,0.12796241986305323,0.4859042399584154,0.4769840913320541,0.019223746572857466,0.08002093495975664,0.12125240823397747,3.849770308914676e-4,0.006085113062642837,0.009051251017957548,1.4021817808336106,1.2741214057507986
10,2014-08-11,10.426,0.1994,10,1.26,20.6146,0.0101,0.0068,0.0403,0.0098,0.001,0.0148,0.0492,0.0195,0.1401,0.1595,0.002,43,49.72776232316207,0.166448,0.13224550610400845,0.4544902912621359,0.5076900893972892,0.019223746572857466,0.08002093495975664,0.12125240823397747,4.05489528111466e-4,0.005800813716890053,0.009818604033163168,1.4021817808336106,1.2501567398119122
11,2014-08-11,5.437,0.1901,5,1.241,23.8765,0.0095,0.0062,0.0199,0.0079,0.0021,0.0103,0.034,0.0057,0.1202,0.1259,0,43,49.72776232316207,0.119397,0.17189711634295668,0.4035863547660327,0.4895181620978752,0.017755828445748804,0.0837247508355485,0.1299633043093052,3.8426892165035174e-4,0.0042541820244707445,0.008009682191286336,1.2010908904168054,1.5099285146942016
11,2014-08-11,5.437,0.1901,5,1.241,23.8765,0.0091,0.0064,0.0257,0.0078,0.0012,0.01,0.0365,0.0113,0.114,0.1253,0.0013,43,49.72776232316207,0.124599,0.16118909461552663,0.42153628841322965,0.4977166750937006,0.017755828445748804,0.0837247508355485,0.1299633043093052,3.586143526882535e-4,0.0044222154956571075,0.00810501843423878,1.2010908904168054,1.5171588188347964
2,2014-08-12,200.682,0.1728,201,1.2032,13.513,0,0,0,0,0,0,0,0,0.0014,0.0014,0,44,52.000181940626256,0,NaN,NaN,NaN,0.3475555459597583,0.015384553814064223,0.009674792851570553,NaN,NaN,NaN,8.730587570247172,123.42857142857143
3,2014-08-12,149.151,0.1768,149,1.2122,13.4468,0.0022,0,0.0012,0,0,0,0,0,0.0049,0.0049,0,44,52.000181940626256,0.004776,0.7185929648241206,0.3793969849246231,0,0.15773671160295105,0.024127745226227557,0.019288738222085777,5.554076071366221e-4,4.4854569580114994e-5,0,6.730634566999147,36.08163265306123
4,2014-08-12,79.219,0.1974,79,1.2559,13.3393,0.0114,0,0.0469,0.0199,0,0.0084,7e-4,0.0011,0.0782,0.0794,0,44,52.000181940626256,0.09746300000000001,0.18246924473902917,0.934888111385859,0.07031386269661305,0.054460160983390474,0.04421789377898321,0.048830949248582084,7.890219727746132e-4,0.0032822993864368346,2.7261931726832043e-4,4.038390139549884,2.486146095717884
5,2014-08-12,67.1,0.2418,67,1.3375,13.335,0.0386,0.0025,0.1133,0.045,0,0.0255,0.0032,0.0077,0.2065,0.2142,0.0021,44,52.000181940626256,0.257739,0.24255545338501353,0.8418710400831849,0.08701438276706279,0.04538412565798774,0.04905662947115772,0.05725955510217616,0.002357949408982598,0.008846321985768993,0.0010672311177416971,3.5768625234157243,1.1288515406162465
6,2014-08-12,59.397,0.2424,59,1.3386,13.3809,0.0512,0.0039,0.1146,0.0469,0.0014,0.0313,0.0055,0.0118,0.2402,0.252,0,44,52.000181940626256,0.296272,0.2817005994491549,0.7682264945725549,0.10092752605713669,0.04019024692964909,0.05257316725202296,0.06367219732558121,0.0028530473963271096,0.010177801196622756,0.0016194218933825721,3.269177445992951,0.9619047619047619
7,2014-08-12,49.757,0.3246,50,1.4579,13.4708,0.1232,0.0139,0.1545,0.0638,0.0077,0.0726,0.019,0.0362,0.4827,0.5189,0.0048,44,52.000181940626256,0.55884,0.36679550497459024,0.6000483143654713,0.1409777396034643,0.03505415185486466,0.05683146900996913,0.07174876655880673,0.00667186329628758,0.017695334344919083,0.005248662566152869,2.9230317338923317,0.6255540566583156
8,2014-08-12,39.617,0.5652,40,1.6892,13.4794,0.2715,0.0389,0.3355,0.1578,0.0164,0.1682,0.0525,0.0393,1.1777,1.2445,0.0111,44,52.000181940626256,1.270097,0.3616479686197196,0.5875779566442564,0.15379376535807893,0.030113437969589436,0.061968634565179495,0.0819297773917882,0.013553182037138222,0.045313991872097364,0.015681059610760214,2.538425387113865,0.45415829650462036
9,2014-08-12,30.23,0.3546,30,1.4944,13.8297,0.1197,0.0292,0.252,0.0887,0.011,0.1191,0.1007,0.0511,0.7832,0.855,0.0087,44,52.000181940626256,0.8733460000000001,0.24457202529123623,0.5997554233946224,0.26820527030523983,0.025869093912265533,0.06757016379779208,0.09355545391803044,0.005409462470439035,0.03464936422876741,0.02145371626465562,2.1538190403353985,0.4147368421052632
10,2014-08-12,18.819,0.2244,19,1.3073,14.9257,0.0157,0.0156,0.0834,0.022,0.0027,0.0303,0.0547,0.0117,0.2839,0.2956,0.0033,44,52.000181940626256,0.27115600000000006,0.1432533301863134,0.5949859121686407,0.38171384737936825,0.021887904340642497,0.0743183948394599,0.10825779551480212,9.268582894535258e-4,0.013070958432383926,0.012215226492036248,1.730752058879086,0.7591339648173208
11,2014-08-12,10.315,0.2057,10,1.2724,21.1675,0.0097,0.0065,0.0445,0.0105,0.0014,0.0147,0.0379,0.013,0.1515,0.1645,0.002,44,52.000181940626256,0.155754,0.13554708065282434,0.5433247300229849,0.43255389909729447,0.0190907491532631,0.0803380084167726,0.12198987352116908,4.2567587935043153e-4,0.007180363597681685,0.008680203650203652,1.3846063467784662,1.2504559270516717
12,2014-08-12,5.351,0.1911,5,1.2429,24.5071,0.0062,0.0049,0.0252,0.0069,0.0018,0.0116,0.033,0.0091,0.1091,0.1182,0.0012,44,52.000181940626256,0.115916,0.12232996307671072,0.46352531143241654,0.4989302598433348,0.01769430095012275,0.08389046153949375,0.13035792795798362,2.5584900410019273e-4,0.0045962486431960145,0.00768767065748217,1.192303173389233,1.616751269035533
1,2014-08-12,200.363,0.1801,200,1.2194,13.5645,0.0013,0,0,0,0,0,0,0,0.0036,0.0036,0,44,52.000181940626256,0.002028,1,0,0,0.3423153000040882,0.01551826663871621,0.009804024967610174,0.0012323350800147175,0,0,8.692126935569327,50.02777777777778
2,2014-08-12,149.524,0.1841,150,1.2283,13.4786,0.001,0,5e-4,0,0,0,0,0,0.0025,0.0025,0,44,52.000181940626256,0.0021200000000000004,0.7358490566037735,0.35613207547169806,0,0.16015138358818867,0.02391984900677264,0.01903448300910848,2.9461811131789426e-4,2.1296563679378938e-5,0,6.769095201676994,73.64
3,2014-08-12,80.383,0.1949,80,1.251,13.3752,0.0156,0,0.0325,0.0145,0,0.0061,7e-4,0,0.0657,0.0657,0.0016,44,52.000181940626256,0.08079200000000002,0.3012179423705317,0.790486681849688,0.06517972076443211,0.055293850387092114,0.04383689120859313,0.04818728229338095,0.0010942663394448951,0.002276667848887486,2.063527678011588e-4,4.07685077422773,2.9665144596651447
4,2014-08-12,69.926,0.2288,70,1.3152,13.3178,0.0264,0.0023,0.0967,0.0333,0,0.0132,0.0015,0,0.1618,0.1618,0,44,52.000181940626256,0.196943,0.21986056879401653,0.9138837125462695,0.05774767318462702,0.04750044846685925,0.047799438217976005,0.05502496420166497,0.0016897543549753374,0.007067930119504478,5.141297985236524e-4,3.692244427449264,1.4140914709517924
5,2014-08-12,60.275,0.2507,60,1.3522,13.3347,0.039,0.0032,0.1173,0.0428,0,0.021,0.0035,0,0.2116,0.2116,0,44,52.000181940626256,0.258591,0.24665978320977916,0.8537768135781988,0.07647211233182903,0.040805489014732535,0.05212017163995949,0.06283289991248181,0.0021297694624886486,0.00941598714434728,0.0010167305051791819,3.3076380806707975,1.184782608695652
6,2014-08-12,50.207,0.2946,50,1.418,13.4268,0.1067,0.0148,0.1796,0.0611,0.0066,0.0425,0.0109,0,0.4714,0.4714,0.0049,44,52.000181940626256,0.5210060000000001,0.3456159813898496,0.7009477817913805,0.08787614729964721,0.03505415185486466,0.05683146900996913,0.07174876655880673,0.005711140679833848,0.018778639554081097,0.0029721794412343253,2.9230317338923317,0.6249469664828171
7,2014-08-12,40.413,0.5803,40,1.7004,13.4549,0.2855,0.0436,0.3503,0.1876,0.0198,0.1255,0.0572,0,1.2718,1.3032,0,44,52.000181940626256,1.3371869999999997,0.36306963797883174,0.6097464303795955,0.12935139213887065,0.030113437969589436,0.061968634565179495,0.0819297773917882,0.014248244008562028,0.04924161233000973,0.013810962730674661,2.538425387113865,0.4452885205647637
8,2014-08-12,30.91,0.4271,31,1.5718,13.636,0.1123,0.039,0.3244,0.1064,0.0197,0.106,0.0889,0,0.9458,0.9588,0.009,44,52.000181940626256,0.984863,0.21431204137022103,0.7035821225896395,0.21056634272990252,0.026265104300200227,0.06698794687408881,0.09232224925802421,0.005397016280859321,0.04518970314939016,0.018639032093651555,2.1922796750132454,0.4454526491447643
9,2014-08-12,20.117,0.2379,20,1.331,14.3787,0.0222,0.0158,0.1013,0.0297,0.0039,0.0374,0.0786,0.0175,0.3374,0.3548,0.0036,44,52.000181940626256,0.35613,0.13806194367225452,0.5671440204419734,0.4057282453036813,0.022222969709318034,0.07367803192207106,0.10683079139778051,0.0010885783399660724,0.014825692400051573,0.015378546832162264,1.7692126935569326,0.6705186020293122
10,2014-08-12,10.807,0.2006,11,1.2624,21.0599,0.0079,0.0054,0.0398,0.0097,0.0018,0.0132,0.0403,0.0131,0.1352,0.1484,0.0013,44,52.000181940626256,0.15036300000000002,0.11500169589593184,0.5229477996581605,0.46528068740315104,0.0193829949893093,0.0796457776230626,0.12038185951236864,3.307950706244371e-4,0.006180946689350492,0.008312084984766011,1.423066981456313,1.3517520215633423
11,2014-08-12,5.51,0.1804,6,1.2202,24.6066,0.0055,0.0059,0.0208,0.0061,0.0027,0.0107,0.0327,0.0071,0.1068,0.1138,0,44,52.000181940626256,0.11324599999999999,0.1236953181569327,0.4467265951998305,0.5012097557529627,0.017965169617083252,0.08316762110666993,0.12863961013155964,2.528871988799289e-4,0.004228032818053582,0.0073373036579434305,1.2307638080670797,1.585237258347979
12,2014-08-12,5.396,0.1783,5,1.2154,24.6291,0.0062,0.0049,0.0252,0.0069,0.0018,0.0116,0.033,0.0091,0.1091,0.1182,0.0012,44,52.000181940626256,0.115916,0.12232996307671072,0.46352531143241654,0.4989302598433348,0.01769430095012275,0.08389046153949375,0.13035792795798362,2.5584900410019273e-4,0.0045962486431960145,0.00768767065748217,1.192303173389233,1.5084602368866327
1,2014-10-24,199.638,0.1644,200,1.1836,13.7102,0,0,0,0,0,0,0,0,0.0011,0.0011,0,45,85.7955639412278,0,NaN,NaN,NaN,0.10342724210162095,0.03068505453179746,0.027886846067085285,NaN,NaN,NaN,5.662152467859547,149.45454545454544
2,2014-10-24,149.29,0.1708,149,1.1985,13.3704,0.0177,0.0048,0.0367,0.0294,8e-4,0.0831,0.0186,0.0466,0.1322,0.1788,0.0049,45,85.7955639412278,0.192385,0.16647867557241988,0.4638875172180784,0.4440314993372664,0.06466781910242028,0.04009581884417856,0.0420271642442456,0.001924927342287404,0.0033256710339759875,0.0033366555937051475,4.473303588555363,0.9552572706935124
3,2014-10-24,80.187,0.225,80,1.3085,13.6035,0.0152,0.0058,0.0591,0.0349,0.0018,0.1264,0.0342,0.0865,0.1855,0.272,0.0055,45,85.7955639412278,0.278336,0.10436307197056796,0.4795606748677858,0.49888623821568184,0.03425786444403318,0.05758020721792457,0.07320326125804316,9.724696245283222e-4,0.007510791224827722,0.009933467100487418,2.8648609871438193,0.8272058823529411
5,2014-10-24,59.472,0.2429,59,1.3394,15.0582,0.0113,0.0055,0.0776,0.0386,0.0025,0.1406,0.055,0.1366,0.1852,0.3218,0.0045,45,85.7955639412278,0.341036,0.0665267009934435,0.49422348373778724,0.5279911798167936,0.028234637836749787,0.06428487890932376,0.08667190853009984,6.044553820438007e-4,0.010223938952244103,0.014726212643205007,2.3753349780185666,0.7548166563082661
7,2014-10-24,39.993,0.2201,40,1.2995,17.3769,0.0097,0.0062,0.0592,0.0223,0.001,0.0322,0.0471,0.0673,0.1539,0.2212,0,45,85.7955639412278,0.208025,0.10016103833673838,0.5621343588510996,0.4486912630693427,0.02370293182039184,0.07102130773430036,0.10098125713836907,5.251531901214864e-4,0.008831082024102852,0.010022441007957971,1.9324304935719097,0.9950271247739602
8,2014-10-24,29.731,0.1912,30,1.2433,21.553,0.0057,0.0035,0.0386,0.0116,3e-4,0.0095,0.0296,0.0132,0.1104,0.1236,0,45,85.7955639412278,0.11986700000000002,0.10104532523546932,0.5969783176353792,0.42756555181993366,0.02161785066785739,0.07484581557783247,0.10943805322986515,2.6998970810090657e-4,0.005522612272520803,0.005783483984148763,1.6993228701789322,1.5469255663430421
9,2014-10-24,20.523,0.1948,21,1.2508,21.5812,0.0053,0.0031,0.0345,0.0099,3e-4,0.0077,0.0266,0.0092,0.1001,0.1093,0,45,85.7955639412278,0.10677700000000001,0.10414227783136819,0.5959429465146989,0.4259250587673375,0.019898572106027714,0.07846364865064116,0.11765304890804469,2.2650049088118024e-4,0.005110852476247479,0.00547717402749547,1.4895260091252527,1.7822506861848126
10,2014-10-24,10.35,0.1879,10,1.2364,21.6032,0.0052,0.0037,0.0349,0.0097,6e-4,0.0073,0.028,0.0093,0.1046,0.1138,0,45,85.7955639412278,0.110695,0.10403360585392295,0.5914720628754686,0.4274538145354352,0.017981809932307864,0.08312377264504496,0.1285356300137115,2.1288708557690996e-4,0.0055950213001045345,0.006252518561180089,1.2331076233929774,1.6511423550087874
11,2014-10-24,5.088,0.1893,5,1.2391,21.6476,0.0049,0.003,0.0323,0.0094,0.0012,0.0067,0.0265,0.009,0.1001,0.1091,0,45,85.7955639412278,0.10656600000000001,0.09762963797083497,0.6017022314809602,0.41887656475799034,0.017172701677076005,0.08533254059094889,0.13380961572663608,1.8291320306560623e-4,0.00560171550798413,0.006115023597437165,1.1165538116964888,1.7351054078826764
2,2014-10-24,199.814,0.166,200,1.1873,13.7317,0,0,0,0,0,0,0,0,0,0,0,45,85.7955639412278,0,NaN,NaN,NaN,0.10342724210162095,0.03068505453179746,0.027886846067085285,NaN,NaN,NaN,5.662152467859547,Inf
4,2014-10-24,78.918,0.24,79,1.3346,13.6298,0.021,0.0056,0.037,0.0326,8e-4,0.0892,0.0191,0.0481,0.1468,0.1949,0.0054,45,85.7955639412278,0.206833,0.18329763625727039,0.4494543907403557,0.4370144029240982,0.03394386809301321,0.057883010337324375,0.07379436299677561,0.001212634820362503,0.00507047418603453,0.006285368979470592,2.8415502248045215,1.2314007183170856
6,2014-10-24,69.616,0.2441,70,1.3414,14.2728,0.0123,0.006,0.0562,0.0272,0.0016,0.0786,0.0384,0.0653,0.1599,0.2251,0,45,85.7955639412278,0.235294,0.10500905250452626,0.5112157556078778,0.47692673846336914,0.031244295151441216,0.06068090982623211,0.07933375587887677,7.385382051385387e-4,0.006982835466469697,0.008516971263250548,2.6317533637508417,1.0844069302532209
7,2014-10-24,59.462,0.2505,59,1.352,15.1003,0.01,0.0062,0.0699,0.0346,0.0021,0.113,0.0568,0.1243,0.1763,0.3006,0.0043,45,85.7955639412278,0.308702,0.06901153863596608,0.4888889608748891,0.530407966258722,0.028234637836749787,0.06428487890932376,0.08667190853009984,5.857238494629763e-4,0.009447307195574177,0.013819024103004798,2.3753349780185666,0.8333333333333334
8,2014-10-24,50.623,0.2287,51,1.3151,15.7158,0.0101,0.0063,0.0693,0.0279,0.001,0.0673,0.0527,0.0941,0.168,0.2622,0.0034,45,85.7955639412278,0.25844,0.0833926636743538,0.533590001547748,0.4875947995666305,0.026229534164128026,0.06703967781358142,0.09243159101977404,5.735233590158114e-4,0.009379340208894735,0.01181713456401019,2.188848879304185,0.872234935163997
9,2014-10-24,39.643,0.2135,40,1.2873000000000001,19.8761,0.0097,0.007,0.0576,0.0219,0.001,0.0306,0.0464,0.0524,0.1628,0.2152,0,45,85.7955639412278,0.2044,0.10553816046966732,0.5582876712328767,0.44607632093933464,0.02370293182039184,0.07102130773430036,0.10098125713836907,5.383365345077635e-4,0.008532748972223229,0.009693758818177831,1.9324304935719097,0.9921003717472119
